数据集总长度：1115394
Before CTE Training: train eu loss: 1.1252415180206299, eval eu loss: 1.4524140357971191
Before CTE Training: train eu acc: 0.6404571533203125, eval eu acc: 0.5721435546875
epoch   0 summary: train_cos_loss : 0.027336, train_cro_loss : 4.2791, train_tot_loss : 0.0280, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 4.1692, accuracy: 0.0471
epoch  32 summary: train_cos_loss : 0.018381, train_cro_loss : 2.1680, train_tot_loss : 0.0187, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1646, accuracy: 0.5313
epoch  33 summary: train_cos_loss : 0.018056, train_cro_loss : 2.1640, train_tot_loss : 0.0184, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1586, accuracy: 0.5323
epoch  34 summary: train_cos_loss : 0.017762, train_cro_loss : 2.1580, train_tot_loss : 0.0181, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1502, accuracy: 0.5282
epoch  35 summary: train_cos_loss : 0.017202, train_cro_loss : 2.1497, train_tot_loss : 0.0175, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1462, accuracy: 0.5242
epoch  36 summary: train_cos_loss : 0.016793, train_cro_loss : 2.1458, train_tot_loss : 0.0171, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1419, accuracy: 0.5195
epoch  37 summary: train_cos_loss : 0.016352, train_cro_loss : 2.1416, train_tot_loss : 0.0167, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1429, accuracy: 0.5132
epoch  38 summary: train_cos_loss : 0.015975, train_cro_loss : 2.1426, train_tot_loss : 0.0163, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1400, accuracy: 0.5083
epoch  39 summary: train_cos_loss : 0.015374, train_cro_loss : 2.1397, train_tot_loss : 0.0157, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1401, accuracy: 0.5035
epoch  40 summary: train_cos_loss : 0.015158, train_cro_loss : 2.1399, train_tot_loss : 0.0155, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1385, accuracy: 0.5004
epoch  41 summary: train_cos_loss : 0.014665, train_cro_loss : 2.1382, train_tot_loss : 0.0150, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1370, accuracy: 0.4977
epoch  42 summary: train_cos_loss : 0.014408, train_cro_loss : 2.1370, train_tot_loss : 0.0147, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1375, accuracy: 0.4942
epoch  43 summary: train_cos_loss : 0.014125, train_cro_loss : 2.1373, train_tot_loss : 0.0144, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1356, accuracy: 0.4918
epoch  44 summary: train_cos_loss : 0.013882, train_cro_loss : 2.1354, train_tot_loss : 0.0142, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1353, accuracy: 0.4894
epoch  45 summary: train_cos_loss : 0.013506, train_cro_loss : 2.1353, train_tot_loss : 0.0138, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1369, accuracy: 0.4863
epoch  46 summary: train_cos_loss : 0.012919, train_cro_loss : 2.1368, train_tot_loss : 0.0132, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1382, accuracy: 0.4832
epoch  47 summary: train_cos_loss : 0.012752, train_cro_loss : 2.1380, train_tot_loss : 0.0131, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1382, accuracy: 0.4820
epoch  48 summary: train_cos_loss : 0.012512, train_cro_loss : 2.1381, train_tot_loss : 0.0128, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1387, accuracy: 0.4795
epoch  49 summary: train_cos_loss : 0.012026, train_cro_loss : 2.1385, train_tot_loss : 0.0123, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1387, accuracy: 0.4788
epoch  50 summary: train_cos_loss : 0.012466, train_cro_loss : 2.1396, train_tot_loss : 0.0128, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1549, accuracy: 0.4727
epoch  51 summary: train_cos_loss : 0.011853, train_cro_loss : 2.1558, train_tot_loss : 0.0122, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1698, accuracy: 0.4683
epoch  52 summary: train_cos_loss : 0.011269, train_cro_loss : 2.1705, train_tot_loss : 0.0116, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1822, accuracy: 0.4646
epoch  53 summary: train_cos_loss : 0.010714, train_cro_loss : 2.1828, train_tot_loss : 0.0110, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1939, accuracy: 0.4611
epoch  54 summary: train_cos_loss : 0.010184, train_cro_loss : 2.1943, train_tot_loss : 0.0105, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2016, accuracy: 0.4590
epoch  55 summary: train_cos_loss : 0.009684, train_cro_loss : 2.2019, train_tot_loss : 0.0100, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2080, accuracy: 0.4584
epoch  56 summary: train_cos_loss : 0.009210, train_cro_loss : 2.2082, train_tot_loss : 0.0095, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2131, accuracy: 0.4576
epoch  57 summary: train_cos_loss : 0.008757, train_cro_loss : 2.2131, train_tot_loss : 0.0091, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2138, accuracy: 0.4585
epoch  58 summary: train_cos_loss : 0.008332, train_cro_loss : 2.2137, train_tot_loss : 0.0087, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2122, accuracy: 0.4598
epoch  59 summary: train_cos_loss : 0.007932, train_cro_loss : 2.2120, train_tot_loss : 0.0083, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2097, accuracy: 0.4620
epoch  60 summary: train_cos_loss : 0.007553, train_cro_loss : 2.2093, train_tot_loss : 0.0079, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2046, accuracy: 0.4645
epoch  61 summary: train_cos_loss : 0.007202, train_cro_loss : 2.2041, train_tot_loss : 0.0075, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1971, accuracy: 0.4679
epoch  62 summary: train_cos_loss : 0.006861, train_cro_loss : 2.1966, train_tot_loss : 0.0072, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1897, accuracy: 0.4712
epoch  63 summary: train_cos_loss : 0.006535, train_cro_loss : 2.1891, train_tot_loss : 0.0069, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1814, accuracy: 0.4746
epoch  64 summary: train_cos_loss : 0.006231, train_cro_loss : 2.1807, train_tot_loss : 0.0066, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1723, accuracy: 0.4780
epoch  65 summary: train_cos_loss : 0.005940, train_cro_loss : 2.1716, train_tot_loss : 0.0063, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1614, accuracy: 0.4820
epoch  66 summary: train_cos_loss : 0.005667, train_cro_loss : 2.1606, train_tot_loss : 0.0060, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1485, accuracy: 0.4866
epoch  67 summary: train_cos_loss : 0.005418, train_cro_loss : 2.1476, train_tot_loss : 0.0057, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1342, accuracy: 0.4911
epoch  68 summary: train_cos_loss : 0.005179, train_cro_loss : 2.1333, train_tot_loss : 0.0055, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0954, accuracy: 0.5048
epoch  69 summary: train_cos_loss : 0.004954, train_cro_loss : 2.0944, train_tot_loss : 0.0053, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0806, accuracy: 0.5095
epoch  70 summary: train_cos_loss : 0.004735, train_cro_loss : 2.0797, train_tot_loss : 0.0050, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0663, accuracy: 0.5138
epoch  71 summary: train_cos_loss : 0.004528, train_cro_loss : 2.0652, train_tot_loss : 0.0048, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0532, accuracy: 0.5177
epoch  72 summary: train_cos_loss : 0.004338, train_cro_loss : 2.0521, train_tot_loss : 0.0046, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0366, accuracy: 0.5222
epoch  73 summary: train_cos_loss : 0.004158, train_cro_loss : 2.0355, train_tot_loss : 0.0045, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0199, accuracy: 0.5258
epoch  74 summary: train_cos_loss : 0.003985, train_cro_loss : 2.0188, train_tot_loss : 0.0043, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0020, accuracy: 0.5298
epoch  75 summary: train_cos_loss : 0.003819, train_cro_loss : 2.0009, train_tot_loss : 0.0041, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9842, accuracy: 0.5340
epoch  76 summary: train_cos_loss : 0.003664, train_cro_loss : 1.9830, train_tot_loss : 0.0040, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9671, accuracy: 0.5377
epoch  77 summary: train_cos_loss : 0.003521, train_cro_loss : 1.9660, train_tot_loss : 0.0038, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9492, accuracy: 0.5421
epoch  78 summary: train_cos_loss : 0.003379, train_cro_loss : 1.9480, train_tot_loss : 0.0037, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9308, accuracy: 0.5459
epoch  79 summary: train_cos_loss : 0.003247, train_cro_loss : 1.9296, train_tot_loss : 0.0035, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9131, accuracy: 0.5494
epoch  80 summary: train_cos_loss : 0.003120, train_cro_loss : 1.9119, train_tot_loss : 0.0034, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8944, accuracy: 0.5539
epoch  81 summary: train_cos_loss : 0.003003, train_cro_loss : 1.8932, train_tot_loss : 0.0033, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8761, accuracy: 0.5571
epoch  82 summary: train_cos_loss : 0.002892, train_cro_loss : 1.8749, train_tot_loss : 0.0032, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8574, accuracy: 0.5607
epoch  83 summary: train_cos_loss : 0.002789, train_cro_loss : 1.8562, train_tot_loss : 0.0031, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8388, accuracy: 0.5647
epoch  84 summary: train_cos_loss : 0.002691, train_cro_loss : 1.8377, train_tot_loss : 0.0030, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8211, accuracy: 0.5684
epoch  85 summary: train_cos_loss : 0.002596, train_cro_loss : 1.8200, train_tot_loss : 0.0029, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8037, accuracy: 0.5714
epoch  86 summary: train_cos_loss : 0.002506, train_cro_loss : 1.8026, train_tot_loss : 0.0028, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7857, accuracy: 0.5740
epoch  87 summary: train_cos_loss : 0.002423, train_cro_loss : 1.7846, train_tot_loss : 0.0027, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7678, accuracy: 0.5774
epoch  88 summary: train_cos_loss : 0.002345, train_cro_loss : 1.7667, train_tot_loss : 0.0026, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7505, accuracy: 0.5807
epoch  89 summary: train_cos_loss : 0.002272, train_cro_loss : 1.7495, train_tot_loss : 0.0025, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7336, accuracy: 0.5840
epoch  90 summary: train_cos_loss : 0.002204, train_cro_loss : 1.7326, train_tot_loss : 0.0025, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7176, accuracy: 0.5874
epoch  91 summary: train_cos_loss : 0.002139, train_cro_loss : 1.7166, train_tot_loss : 0.0024, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7010, accuracy: 0.5903
epoch  92 summary: train_cos_loss : 0.002077, train_cro_loss : 1.7000, train_tot_loss : 0.0023, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.6851, accuracy: 0.5929
epoch  93 summary: train_cos_loss : 0.002019, train_cro_loss : 1.6841, train_tot_loss : 0.0023, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.6699, accuracy: 0.5959
epoch  94 summary: train_cos_loss : 0.001964, train_cro_loss : 1.6690, train_tot_loss : 0.0022, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.6552, accuracy: 0.5984
epoch  95 summary: train_cos_loss : 0.001913, train_cro_loss : 1.6543, train_tot_loss : 0.0022, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.6412, accuracy: 0.6010
epoch  96 summary: train_cos_loss : 0.001865, train_cro_loss : 1.6403, train_tot_loss : 0.0021, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.6264, accuracy: 0.6035
epoch  97 summary: train_cos_loss : 0.001821, train_cro_loss : 1.6255, train_tot_loss : 0.0021, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.6123, accuracy: 0.6058
epoch  98 summary: train_cos_loss : 0.001780, train_cro_loss : 1.6114, train_tot_loss : 0.0020, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.5981, accuracy: 0.6082
epoch  99 summary: train_cos_loss : 0.001742, train_cro_loss : 1.5973, train_tot_loss : 0.0020, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.5843, accuracy: 0.6110
epoch 100 summary: train_cos_loss : 0.002040, train_cro_loss : 1.5835, train_tot_loss : 0.0023, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.5746, accuracy: 0.6125
epoch 101 summary: train_cos_loss : 0.001983, train_cro_loss : 1.5739, train_tot_loss : 0.0022, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.5708, accuracy: 0.6135
epoch 102 summary: train_cos_loss : 0.001929, train_cro_loss : 1.5702, train_tot_loss : 0.0022, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.5608, accuracy: 0.6154
epoch 103 summary: train_cos_loss : 0.001879, train_cro_loss : 1.5602, train_tot_loss : 0.0021, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.5507, accuracy: 0.6172
epoch 104 summary: train_cos_loss : 0.001832, train_cro_loss : 1.5500, train_tot_loss : 0.0021, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.5409, accuracy: 0.6194
epoch 105 summary: train_cos_loss : 0.001789, train_cro_loss : 1.5403, train_tot_loss : 0.0020, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.5311, accuracy: 0.6217
epoch 106 summary: train_cos_loss : 0.001749, train_cro_loss : 1.5304, train_tot_loss : 0.0020, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.5207, accuracy: 0.6239
epoch 107 summary: train_cos_loss : 0.001711, train_cro_loss : 1.5200, train_tot_loss : 0.0019, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.5104, accuracy: 0.6258
epoch 108 summary: train_cos_loss : 0.001675, train_cro_loss : 1.5098, train_tot_loss : 0.0019, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.4999, accuracy: 0.6282
epoch 109 summary: train_cos_loss : 0.001642, train_cro_loss : 1.4993, train_tot_loss : 0.0019, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.4900, accuracy: 0.6303
epoch 110 summary: train_cos_loss : 0.001611, train_cro_loss : 1.4893, train_tot_loss : 0.0018, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.4796, accuracy: 0.6329
epoch 111 summary: train_cos_loss : 0.001581, train_cro_loss : 1.4789, train_tot_loss : 0.0018, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.4691, accuracy: 0.6353
epoch 112 summary: train_cos_loss : 0.001554, train_cro_loss : 1.4684, train_tot_loss : 0.0018, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.4586, accuracy: 0.6370
epoch 113 summary: train_cos_loss : 0.001527, train_cro_loss : 1.4580, train_tot_loss : 0.0017, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.4493, accuracy: 0.6393
