数据集总长度：1115394
Before CTE Training: train eu loss: 1.1262810230255127, eval eu loss: 1.4524140357971191
Before CTE Training: train eu acc: 0.64453125, eval eu acc: 0.5721435546875
epoch   0 summary: train_cos_loss : 0.028016, train_cro_loss : 4.1715, train_tot_loss : 0.0286, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 4.1113, accuracy: 0.0789
epoch  23 summary: train_cos_loss : 0.016443, train_cro_loss : 3.8977, train_tot_loss : 0.0170, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0697, accuracy: 0.5771
epoch  24 summary: train_cos_loss : 0.016735, train_cro_loss : 3.8909, train_tot_loss : 0.0173, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0735, accuracy: 0.5742
epoch  25 summary: train_cos_loss : 0.015341, train_cro_loss : 3.8864, train_tot_loss : 0.0159, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0560, accuracy: 0.5747
epoch  26 summary: train_cos_loss : 0.015020, train_cro_loss : 3.8790, train_tot_loss : 0.0156, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0432, accuracy: 0.5730
epoch  27 summary: train_cos_loss : 0.015568, train_cro_loss : 3.8722, train_tot_loss : 0.0161, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0398, accuracy: 0.5718
epoch  28 summary: train_cos_loss : 0.013389, train_cro_loss : 3.8670, train_tot_loss : 0.0140, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0300, accuracy: 0.5728
epoch  29 summary: train_cos_loss : 0.012923, train_cro_loss : 3.8600, train_tot_loss : 0.0135, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0228, accuracy: 0.5713
epoch  30 summary: train_cos_loss : 0.013592, train_cro_loss : 3.8539, train_tot_loss : 0.0142, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0161, accuracy: 0.5740
epoch  31 summary: train_cos_loss : 0.011708, train_cro_loss : 3.8484, train_tot_loss : 0.0123, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0054, accuracy: 0.5698
epoch  32 summary: train_cos_loss : 0.012395, train_cro_loss : 3.8423, train_tot_loss : 0.0130, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0027, accuracy: 0.5686
epoch  33 summary: train_cos_loss : 0.011844, train_cro_loss : 3.8371, train_tot_loss : 0.0124, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9946, accuracy: 0.5652
epoch  34 summary: train_cos_loss : 0.011268, train_cro_loss : 3.8315, train_tot_loss : 0.0118, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9832, accuracy: 0.5667
epoch  35 summary: train_cos_loss : 0.010792, train_cro_loss : 3.8257, train_tot_loss : 0.0114, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9761, accuracy: 0.5684
epoch  36 summary: train_cos_loss : 0.010011, train_cro_loss : 3.8208, train_tot_loss : 0.0106, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9677, accuracy: 0.5671
epoch  37 summary: train_cos_loss : 0.010224, train_cro_loss : 3.8161, train_tot_loss : 0.0108, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9670, accuracy: 0.5640
epoch  38 summary: train_cos_loss : 0.009325, train_cro_loss : 3.8115, train_tot_loss : 0.0099, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9516, accuracy: 0.5679
epoch  39 summary: train_cos_loss : 0.009595, train_cro_loss : 3.8067, train_tot_loss : 0.0102, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9463, accuracy: 0.5635
epoch  40 summary: train_cos_loss : 0.009076, train_cro_loss : 3.8024, train_tot_loss : 0.0096, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9330, accuracy: 0.5676
epoch  41 summary: train_cos_loss : 0.008618, train_cro_loss : 3.7976, train_tot_loss : 0.0092, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9281, accuracy: 0.5676
epoch  42 summary: train_cos_loss : 0.008197, train_cro_loss : 3.7923, train_tot_loss : 0.0088, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9135, accuracy: 0.5706
epoch  43 summary: train_cos_loss : 0.008454, train_cro_loss : 3.7862, train_tot_loss : 0.0090, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8985, accuracy: 0.5750
epoch  44 summary: train_cos_loss : 0.007649, train_cro_loss : 3.7811, train_tot_loss : 0.0082, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8894, accuracy: 0.5786
epoch  45 summary: train_cos_loss : 0.007573, train_cro_loss : 3.7757, train_tot_loss : 0.0081, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8389, accuracy: 0.5808
epoch  46 summary: train_cos_loss : 0.007310, train_cro_loss : 3.7778, train_tot_loss : 0.0079, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8233, accuracy: 0.5850
epoch  47 summary: train_cos_loss : 0.006912, train_cro_loss : 3.7726, train_tot_loss : 0.0075, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8091, accuracy: 0.5835
epoch  48 summary: train_cos_loss : 0.006934, train_cro_loss : 3.7668, train_tot_loss : 0.0075, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7897, accuracy: 0.5874
epoch  49 summary: train_cos_loss : 0.006957, train_cro_loss : 3.7607, train_tot_loss : 0.0075, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7770, accuracy: 0.5862
epoch  50 summary: train_cos_loss : 0.006603, train_cro_loss : 3.7543, train_tot_loss : 0.0072, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7791, accuracy: 0.5840
epoch  51 summary: train_cos_loss : 0.006045, train_cro_loss : 3.7471, train_tot_loss : 0.0066, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7755, accuracy: 0.5867
epoch  52 summary: train_cos_loss : 0.005579, train_cro_loss : 3.7392, train_tot_loss : 0.0061, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7325, accuracy: 0.5894
epoch  53 summary: train_cos_loss : 0.005122, train_cro_loss : 3.7380, train_tot_loss : 0.0057, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7216, accuracy: 0.5906
epoch  54 summary: train_cos_loss : 0.004745, train_cro_loss : 3.7297, train_tot_loss : 0.0053, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7043, accuracy: 0.5935
epoch  55 summary: train_cos_loss : 0.004378, train_cro_loss : 3.7212, train_tot_loss : 0.0049, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.6965, accuracy: 0.5947
epoch  56 summary: train_cos_loss : 0.004047, train_cro_loss : 3.7141, train_tot_loss : 0.0046, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.6773, accuracy: 0.5984
epoch  57 summary: train_cos_loss : 0.003750, train_cro_loss : 3.7050, train_tot_loss : 0.0043, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.6572, accuracy: 0.6003
epoch  58 summary: train_cos_loss : 0.003473, train_cro_loss : 3.6961, train_tot_loss : 0.0040, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.6394, accuracy: 0.6055
epoch  59 summary: train_cos_loss : 0.003239, train_cro_loss : 3.6873, train_tot_loss : 0.0038, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.6188, accuracy: 0.6125
epoch  60 summary: train_cos_loss : 0.003251, train_cro_loss : 3.6789, train_tot_loss : 0.0038, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.5933, accuracy: 0.6184
epoch  61 summary: train_cos_loss : 0.003060, train_cro_loss : 3.6716, train_tot_loss : 0.0036, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.5750, accuracy: 0.6191
epoch  62 summary: train_cos_loss : 0.002879, train_cro_loss : 3.6643, train_tot_loss : 0.0034, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.5597, accuracy: 0.6201
epoch  63 summary: train_cos_loss : 0.002718, train_cro_loss : 3.6566, train_tot_loss : 0.0033, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.5426, accuracy: 0.6216
epoch  64 summary: train_cos_loss : 0.002580, train_cro_loss : 3.6484, train_tot_loss : 0.0031, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.5247, accuracy: 0.6248
epoch  65 summary: train_cos_loss : 0.002445, train_cro_loss : 3.6405, train_tot_loss : 0.0030, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.5091, accuracy: 0.6274
epoch  66 summary: train_cos_loss : 0.002324, train_cro_loss : 3.6329, train_tot_loss : 0.0029, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.4928, accuracy: 0.6321
epoch  67 summary: train_cos_loss : 0.002209, train_cro_loss : 3.6253, train_tot_loss : 0.0028, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.4746, accuracy: 0.6355
epoch  68 summary: train_cos_loss : 0.002109, train_cro_loss : 3.6182, train_tot_loss : 0.0027, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.4586, accuracy: 0.6389
epoch  69 summary: train_cos_loss : 0.002018, train_cro_loss : 3.6112, train_tot_loss : 0.0026, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.4410, accuracy: 0.6438
epoch  70 summary: train_cos_loss : 0.001936, train_cro_loss : 3.6039, train_tot_loss : 0.0025, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.4262, accuracy: 0.6460
epoch  71 summary: train_cos_loss : 0.001855, train_cro_loss : 3.5968, train_tot_loss : 0.0024, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.4088, accuracy: 0.6489
epoch  72 summary: train_cos_loss : 0.001781, train_cro_loss : 3.5897, train_tot_loss : 0.0023, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.3914, accuracy: 0.6506
epoch  73 summary: train_cos_loss : 0.001725, train_cro_loss : 3.5826, train_tot_loss : 0.0023, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.3757, accuracy: 0.6541
epoch  74 summary: train_cos_loss : 0.001668, train_cro_loss : 3.5756, train_tot_loss : 0.0022, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.3588, accuracy: 0.6560
epoch  75 summary: train_cos_loss : 0.001619, train_cro_loss : 3.5690, train_tot_loss : 0.0022, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.3448, accuracy: 0.6580
epoch  76 summary: train_cos_loss : 0.001573, train_cro_loss : 3.5627, train_tot_loss : 0.0021, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.3282, accuracy: 0.6602
epoch  77 summary: train_cos_loss : 0.001531, train_cro_loss : 3.5571, train_tot_loss : 0.0021, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.3150, accuracy: 0.6619
epoch  78 summary: train_cos_loss : 0.001497, train_cro_loss : 3.5517, train_tot_loss : 0.0020, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.3025, accuracy: 0.6641
epoch  79 summary: train_cos_loss : 0.001460, train_cro_loss : 3.5476, train_tot_loss : 0.0020, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.2907, accuracy: 0.6672
epoch  80 summary: train_cos_loss : 0.001431, train_cro_loss : 3.5426, train_tot_loss : 0.0020, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.2767, accuracy: 0.6694
epoch  81 summary: train_cos_loss : 0.001401, train_cro_loss : 3.5376, train_tot_loss : 0.0019, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.2654, accuracy: 0.6719
epoch  82 summary: train_cos_loss : 0.001370, train_cro_loss : 3.5326, train_tot_loss : 0.0019, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.2528, accuracy: 0.6760
epoch  83 summary: train_cos_loss : 0.001348, train_cro_loss : 3.5278, train_tot_loss : 0.0019, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.2399, accuracy: 0.6802
epoch  84 summary: train_cos_loss : 0.001324, train_cro_loss : 3.5235, train_tot_loss : 0.0019, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.2299, accuracy: 0.6812
epoch  85 summary: train_cos_loss : 0.001299, train_cro_loss : 3.5194, train_tot_loss : 0.0018, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.2178, accuracy: 0.6868
epoch  86 summary: train_cos_loss : 0.001279, train_cro_loss : 3.5152, train_tot_loss : 0.0018, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.2066, accuracy: 0.6880
epoch  87 summary: train_cos_loss : 0.001258, train_cro_loss : 3.5109, train_tot_loss : 0.0018, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1926, accuracy: 0.6912
epoch  88 summary: train_cos_loss : 0.001240, train_cro_loss : 3.5067, train_tot_loss : 0.0018, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1836, accuracy: 0.6931
epoch  89 summary: train_cos_loss : 0.001222, train_cro_loss : 3.5027, train_tot_loss : 0.0017, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1735, accuracy: 0.6980
epoch  90 summary: train_cos_loss : 0.001434, train_cro_loss : 3.5003, train_tot_loss : 0.0020, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1619, accuracy: 0.7007
epoch  91 summary: train_cos_loss : 0.001398, train_cro_loss : 3.4994, train_tot_loss : 0.0019, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1516, accuracy: 0.7029
epoch  92 summary: train_cos_loss : 0.001363, train_cro_loss : 3.4973, train_tot_loss : 0.0019, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1455, accuracy: 0.7051
epoch  93 summary: train_cos_loss : 0.001335, train_cro_loss : 3.4944, train_tot_loss : 0.0019, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1374, accuracy: 0.7090
epoch  94 summary: train_cos_loss : 0.001302, train_cro_loss : 3.4918, train_tot_loss : 0.0018, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1289, accuracy: 0.7112
epoch  95 summary: train_cos_loss : 0.001274, train_cro_loss : 3.4892, train_tot_loss : 0.0018, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1216, accuracy: 0.7114
epoch  96 summary: train_cos_loss : 0.001250, train_cro_loss : 3.4862, train_tot_loss : 0.0018, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1105, accuracy: 0.7148
epoch  97 summary: train_cos_loss : 0.001228, train_cro_loss : 3.4832, train_tot_loss : 0.0018, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1044, accuracy: 0.7151
epoch  98 summary: train_cos_loss : 0.001206, train_cro_loss : 3.4806, train_tot_loss : 0.0017, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0982, accuracy: 0.7156
epoch  99 summary: train_cos_loss : 0.001184, train_cro_loss : 3.4780, train_tot_loss : 0.0017, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0921, accuracy: 0.7163
epoch 100 summary: train_cos_loss : 0.001162, train_cro_loss : 3.4759, train_tot_loss : 0.0017, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0889, accuracy: 0.7180
epoch 101 summary: train_cos_loss : 0.001142, train_cro_loss : 3.4738, train_tot_loss : 0.0017, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0830, accuracy: 0.7188
epoch 102 summary: train_cos_loss : 0.001125, train_cro_loss : 3.4712, train_tot_loss : 0.0016, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0733, accuracy: 0.7212
epoch 103 summary: train_cos_loss : 0.001110, train_cro_loss : 3.4684, train_tot_loss : 0.0016, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0667, accuracy: 0.7212
epoch 104 summary: train_cos_loss : 0.001095, train_cro_loss : 3.4658, train_tot_loss : 0.0016, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0589, accuracy: 0.7227
epoch 105 summary: train_cos_loss : 0.001079, train_cro_loss : 3.4635, train_tot_loss : 0.0016, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0554, accuracy: 0.7222
epoch 106 summary: train_cos_loss : 0.001063, train_cro_loss : 3.4613, train_tot_loss : 0.0016, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0509, accuracy: 0.7258
epoch 107 summary: train_cos_loss : 0.001048, train_cro_loss : 3.4591, train_tot_loss : 0.0016, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0444, accuracy: 0.7273
epoch 108 summary: train_cos_loss : 0.001038, train_cro_loss : 3.4568, train_tot_loss : 0.0016, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0379, accuracy: 0.7285
epoch 109 summary: train_cos_loss : 0.001026, train_cro_loss : 3.4546, train_tot_loss : 0.0015, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0324, accuracy: 0.7302
epoch 110 summary: train_cos_loss : 0.001014, train_cro_loss : 3.4521, train_tot_loss : 0.0015, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0254, accuracy: 0.7327
epoch 111 summary: train_cos_loss : 0.001005, train_cro_loss : 3.4499, train_tot_loss : 0.0015, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0182, accuracy: 0.7349
epoch 112 summary: train_cos_loss : 0.000993, train_cro_loss : 3.4480, train_tot_loss : 0.0015, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0149, accuracy: 0.7368
epoch 113 summary: train_cos_loss : 0.000984, train_cro_loss : 3.4461, train_tot_loss : 0.0015, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0113, accuracy: 0.7375
