数据集总长度：1115394
Before CTE Training: train eu loss: 1.1262810230255127, eval eu loss: 1.4524140357971191
Before CTE Training: train eu acc: 0.64453125, eval eu acc: 0.5721435546875
epoch   0 summary: train_cos_loss : 0.026794, train_cro_loss : 4.0688, train_tot_loss : 0.0274, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.9617, accuracy: 0.1880
epoch  11 summary: train_cos_loss : 0.009739, train_cro_loss : 3.3687, train_tot_loss : 0.0102, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7003, accuracy: 0.4744
epoch  12 summary: train_cos_loss : 0.009529, train_cro_loss : 3.3504, train_tot_loss : 0.0100, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7042, accuracy: 0.4702
epoch  13 summary: train_cos_loss : 0.010654, train_cro_loss : 3.3325, train_tot_loss : 0.0112, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6962, accuracy: 0.4773
epoch  14 summary: train_cos_loss : 0.011435, train_cro_loss : 3.3024, train_tot_loss : 0.0119, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6617, accuracy: 0.4854
epoch  15 summary: train_cos_loss : 0.012234, train_cro_loss : 3.2767, train_tot_loss : 0.0127, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6329, accuracy: 0.4868
epoch  16 summary: train_cos_loss : 0.011849, train_cro_loss : 3.2584, train_tot_loss : 0.0123, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5961, accuracy: 0.4819
epoch  17 summary: train_cos_loss : 0.010957, train_cro_loss : 3.2416, train_tot_loss : 0.0114, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5969, accuracy: 0.4802
epoch  18 summary: train_cos_loss : 0.010230, train_cro_loss : 3.2407, train_tot_loss : 0.0107, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5627, accuracy: 0.4819
epoch  19 summary: train_cos_loss : 0.009540, train_cro_loss : 3.2353, train_tot_loss : 0.0100, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.4772, accuracy: 0.4817
epoch  20 summary: train_cos_loss : 0.010802, train_cro_loss : 3.3294, train_tot_loss : 0.0113, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.4614, accuracy: 0.4854
epoch  21 summary: train_cos_loss : 0.010283, train_cro_loss : 3.3148, train_tot_loss : 0.0108, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.4606, accuracy: 0.4871
epoch  22 summary: train_cos_loss : 0.010527, train_cro_loss : 3.2983, train_tot_loss : 0.0110, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.4634, accuracy: 0.4883
epoch  23 summary: train_cos_loss : 0.009984, train_cro_loss : 3.2896, train_tot_loss : 0.0105, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.4633, accuracy: 0.4866
epoch  24 summary: train_cos_loss : 0.010581, train_cro_loss : 3.2752, train_tot_loss : 0.0111, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.4443, accuracy: 0.4937
epoch  25 summary: train_cos_loss : 0.009530, train_cro_loss : 3.2337, train_tot_loss : 0.0100, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3821, accuracy: 0.4976
epoch  26 summary: train_cos_loss : 0.009948, train_cro_loss : 3.2112, train_tot_loss : 0.0104, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3708, accuracy: 0.5005
epoch  27 summary: train_cos_loss : 0.010901, train_cro_loss : 3.1996, train_tot_loss : 0.0114, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3804, accuracy: 0.4993
epoch  28 summary: train_cos_loss : 0.009756, train_cro_loss : 3.1869, train_tot_loss : 0.0102, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3732, accuracy: 0.4976
epoch  29 summary: train_cos_loss : 0.009240, train_cro_loss : 3.1774, train_tot_loss : 0.0097, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.4034, accuracy: 0.4995
epoch  30 summary: train_cos_loss : 0.010283, train_cro_loss : 3.1748, train_tot_loss : 0.0108, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.4156, accuracy: 0.4954
epoch  31 summary: train_cos_loss : 0.009541, train_cro_loss : 3.1457, train_tot_loss : 0.0100, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3632, accuracy: 0.5024
epoch  32 summary: train_cos_loss : 0.010132, train_cro_loss : 3.1400, train_tot_loss : 0.0106, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3708, accuracy: 0.4958
epoch  33 summary: train_cos_loss : 0.009299, train_cro_loss : 3.1555, train_tot_loss : 0.0098, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3716, accuracy: 0.4985
epoch  34 summary: train_cos_loss : 0.009393, train_cro_loss : 3.1371, train_tot_loss : 0.0099, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3531, accuracy: 0.5022
epoch  35 summary: train_cos_loss : 0.009531, train_cro_loss : 3.1343, train_tot_loss : 0.0100, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3630, accuracy: 0.5046
epoch  36 summary: train_cos_loss : 0.009993, train_cro_loss : 3.1341, train_tot_loss : 0.0105, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3658, accuracy: 0.5027
epoch  37 summary: train_cos_loss : 0.010248, train_cro_loss : 3.1318, train_tot_loss : 0.0107, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3486, accuracy: 0.5059
epoch  38 summary: train_cos_loss : 0.009367, train_cro_loss : 3.1258, train_tot_loss : 0.0098, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3526, accuracy: 0.5039
epoch  39 summary: train_cos_loss : 0.010040, train_cro_loss : 3.1500, train_tot_loss : 0.0105, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.4297, accuracy: 0.4927
epoch  40 summary: train_cos_loss : 0.010282, train_cro_loss : 3.1453, train_tot_loss : 0.0108, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.4103, accuracy: 0.4917
epoch  41 summary: train_cos_loss : 0.009274, train_cro_loss : 3.1509, train_tot_loss : 0.0097, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.4231, accuracy: 0.4917
epoch  42 summary: train_cos_loss : 0.008987, train_cro_loss : 3.1444, train_tot_loss : 0.0095, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3780, accuracy: 0.4971
epoch  43 summary: train_cos_loss : 0.009107, train_cro_loss : 3.1345, train_tot_loss : 0.0096, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3599, accuracy: 0.5059
epoch  44 summary: train_cos_loss : 0.009197, train_cro_loss : 3.1292, train_tot_loss : 0.0097, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3620, accuracy: 0.5063
epoch  45 summary: train_cos_loss : 0.009459, train_cro_loss : 3.1241, train_tot_loss : 0.0099, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3714, accuracy: 0.5015
epoch  46 summary: train_cos_loss : 0.009490, train_cro_loss : 3.1131, train_tot_loss : 0.0100, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3301, accuracy: 0.5132
epoch  47 summary: train_cos_loss : 0.009535, train_cro_loss : 3.1042, train_tot_loss : 0.0100, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3046, accuracy: 0.5149
epoch  48 summary: train_cos_loss : 0.009339, train_cro_loss : 3.0937, train_tot_loss : 0.0098, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2814, accuracy: 0.5122
epoch  49 summary: train_cos_loss : 0.008944, train_cro_loss : 3.0946, train_tot_loss : 0.0094, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2802, accuracy: 0.5139
epoch  50 summary: train_cos_loss : 0.008868, train_cro_loss : 3.1001, train_tot_loss : 0.0093, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2570, accuracy: 0.5129
epoch  51 summary: train_cos_loss : 0.006571, train_cro_loss : 3.0837, train_tot_loss : 0.0070, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2225, accuracy: 0.5190
epoch  52 summary: train_cos_loss : 0.005158, train_cro_loss : 3.0749, train_tot_loss : 0.0056, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1800, accuracy: 0.5220
epoch  53 summary: train_cos_loss : 0.004309, train_cro_loss : 3.0582, train_tot_loss : 0.0048, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1386, accuracy: 0.5303
epoch  54 summary: train_cos_loss : 0.003780, train_cro_loss : 3.0496, train_tot_loss : 0.0042, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1208, accuracy: 0.5308
epoch  55 summary: train_cos_loss : 0.003479, train_cro_loss : 3.0311, train_tot_loss : 0.0039, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0747, accuracy: 0.5374
epoch  56 summary: train_cos_loss : 0.003371, train_cro_loss : 3.0291, train_tot_loss : 0.0038, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0786, accuracy: 0.5391
epoch  57 summary: train_cos_loss : 0.003238, train_cro_loss : 3.0257, train_tot_loss : 0.0037, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0556, accuracy: 0.5435
epoch  58 summary: train_cos_loss : 0.003333, train_cro_loss : 3.0190, train_tot_loss : 0.0038, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0486, accuracy: 0.5469
epoch  59 summary: train_cos_loss : 0.003254, train_cro_loss : 3.0112, train_tot_loss : 0.0037, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0287, accuracy: 0.5469
epoch  60 summary: train_cos_loss : 0.003396, train_cro_loss : 3.0128, train_tot_loss : 0.0038, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0355, accuracy: 0.5503
epoch  61 summary: train_cos_loss : 0.003161, train_cro_loss : 3.0023, train_tot_loss : 0.0036, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0118, accuracy: 0.5530
epoch  62 summary: train_cos_loss : 0.003143, train_cro_loss : 2.9875, train_tot_loss : 0.0036, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9899, accuracy: 0.5557
epoch  63 summary: train_cos_loss : 0.002926, train_cro_loss : 2.9836, train_tot_loss : 0.0034, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9891, accuracy: 0.5535
epoch  64 summary: train_cos_loss : 0.002922, train_cro_loss : 2.9736, train_tot_loss : 0.0034, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9651, accuracy: 0.5583
epoch  65 summary: train_cos_loss : 0.002895, train_cro_loss : 2.9713, train_tot_loss : 0.0033, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9520, accuracy: 0.5598
epoch  66 summary: train_cos_loss : 0.002865, train_cro_loss : 2.9639, train_tot_loss : 0.0033, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9391, accuracy: 0.5603
epoch  67 summary: train_cos_loss : 0.002834, train_cro_loss : 2.9524, train_tot_loss : 0.0033, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9330, accuracy: 0.5632
epoch  68 summary: train_cos_loss : 0.002775, train_cro_loss : 2.9500, train_tot_loss : 0.0032, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9096, accuracy: 0.5681
epoch  69 summary: train_cos_loss : 0.002836, train_cro_loss : 2.9453, train_tot_loss : 0.0033, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9018, accuracy: 0.5676
epoch  70 summary: train_cos_loss : 0.002865, train_cro_loss : 2.9378, train_tot_loss : 0.0033, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8963, accuracy: 0.5701
epoch  71 summary: train_cos_loss : 0.002882, train_cro_loss : 2.9340, train_tot_loss : 0.0033, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8887, accuracy: 0.5698
epoch  72 summary: train_cos_loss : 0.002785, train_cro_loss : 2.9344, train_tot_loss : 0.0032, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8939, accuracy: 0.5725
epoch  73 summary: train_cos_loss : 0.002812, train_cro_loss : 2.9278, train_tot_loss : 0.0033, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8870, accuracy: 0.5745
epoch  74 summary: train_cos_loss : 0.002821, train_cro_loss : 2.9299, train_tot_loss : 0.0033, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8878, accuracy: 0.5779
epoch  75 summary: train_cos_loss : 0.002770, train_cro_loss : 2.9253, train_tot_loss : 0.0032, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8713, accuracy: 0.5791
epoch  76 summary: train_cos_loss : 0.002876, train_cro_loss : 2.9307, train_tot_loss : 0.0033, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8777, accuracy: 0.5757
epoch  77 summary: train_cos_loss : 0.002811, train_cro_loss : 2.9204, train_tot_loss : 0.0032, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8466, accuracy: 0.5840
epoch  78 summary: train_cos_loss : 0.002751, train_cro_loss : 2.9186, train_tot_loss : 0.0032, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8497, accuracy: 0.5845
epoch  79 summary: train_cos_loss : 0.002752, train_cro_loss : 2.9167, train_tot_loss : 0.0032, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8518, accuracy: 0.5830
epoch  80 summary: train_cos_loss : 0.002786, train_cro_loss : 2.9170, train_tot_loss : 0.0032, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8660, accuracy: 0.5806
epoch  81 summary: train_cos_loss : 0.002756, train_cro_loss : 2.9182, train_tot_loss : 0.0032, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8577, accuracy: 0.5833
epoch  82 summary: train_cos_loss : 0.002684, train_cro_loss : 2.9162, train_tot_loss : 0.0031, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8606, accuracy: 0.5813
epoch  83 summary: train_cos_loss : 0.002691, train_cro_loss : 2.9105, train_tot_loss : 0.0031, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8431, accuracy: 0.5828
epoch  84 summary: train_cos_loss : 0.002646, train_cro_loss : 2.9093, train_tot_loss : 0.0031, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8242, accuracy: 0.5850
epoch  85 summary: train_cos_loss : 0.002736, train_cro_loss : 2.9091, train_tot_loss : 0.0032, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8371, accuracy: 0.5862
epoch  86 summary: train_cos_loss : 0.002694, train_cro_loss : 2.9093, train_tot_loss : 0.0031, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8324, accuracy: 0.5854
epoch  87 summary: train_cos_loss : 0.002646, train_cro_loss : 2.9033, train_tot_loss : 0.0031, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8251, accuracy: 0.5862
epoch  88 summary: train_cos_loss : 0.002662, train_cro_loss : 2.9065, train_tot_loss : 0.0031, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8218, accuracy: 0.5872
epoch  89 summary: train_cos_loss : 0.002613, train_cro_loss : 2.9042, train_tot_loss : 0.0030, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8138, accuracy: 0.5879
epoch  90 summary: train_cos_loss : 0.002747, train_cro_loss : 2.9195, train_tot_loss : 0.0032, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8334, accuracy: 0.5872
epoch  91 summary: train_cos_loss : 0.002595, train_cro_loss : 2.9256, train_tot_loss : 0.0030, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8444, accuracy: 0.5837
epoch  92 summary: train_cos_loss : 0.002571, train_cro_loss : 2.9223, train_tot_loss : 0.0030, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8352, accuracy: 0.5811
epoch  93 summary: train_cos_loss : 0.002568, train_cro_loss : 2.9114, train_tot_loss : 0.0030, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8270, accuracy: 0.5833
epoch  94 summary: train_cos_loss : 0.002531, train_cro_loss : 2.9144, train_tot_loss : 0.0030, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8314, accuracy: 0.5845
epoch  95 summary: train_cos_loss : 0.002516, train_cro_loss : 2.9092, train_tot_loss : 0.0030, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8199, accuracy: 0.5879
epoch  96 summary: train_cos_loss : 0.002449, train_cro_loss : 2.9026, train_tot_loss : 0.0029, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8130, accuracy: 0.5874
epoch  97 summary: train_cos_loss : 0.002546, train_cro_loss : 2.8995, train_tot_loss : 0.0030, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8091, accuracy: 0.5886
epoch  98 summary: train_cos_loss : 0.002565, train_cro_loss : 2.8966, train_tot_loss : 0.0030, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7965, accuracy: 0.5911
epoch  99 summary: train_cos_loss : 0.002542, train_cro_loss : 2.8931, train_tot_loss : 0.0030, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7897, accuracy: 0.5928
epoch 100 summary: train_cos_loss : 0.002519, train_cro_loss : 2.8928, train_tot_loss : 0.0030, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7865, accuracy: 0.5935
epoch 101 summary: train_cos_loss : 0.002542, train_cro_loss : 2.8861, train_tot_loss : 0.0030, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7799, accuracy: 0.5942
epoch 102 summary: train_cos_loss : 0.002536, train_cro_loss : 2.8924, train_tot_loss : 0.0030, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7899, accuracy: 0.5935
epoch 103 summary: train_cos_loss : 0.002579, train_cro_loss : 2.8906, train_tot_loss : 0.0030, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7863, accuracy: 0.5947
epoch 104 summary: train_cos_loss : 0.002592, train_cro_loss : 2.8878, train_tot_loss : 0.0030, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7691, accuracy: 0.5986
epoch 105 summary: train_cos_loss : 0.002561, train_cro_loss : 2.8890, train_tot_loss : 0.0030, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7708, accuracy: 0.5964
epoch 106 summary: train_cos_loss : 0.002490, train_cro_loss : 2.8914, train_tot_loss : 0.0029, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7785, accuracy: 0.5952
epoch 107 summary: train_cos_loss : 0.002475, train_cro_loss : 2.8835, train_tot_loss : 0.0029, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7678, accuracy: 0.5964
epoch 108 summary: train_cos_loss : 0.002443, train_cro_loss : 2.8893, train_tot_loss : 0.0029, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7784, accuracy: 0.5940
epoch 109 summary: train_cos_loss : 0.002435, train_cro_loss : 2.8823, train_tot_loss : 0.0029, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7682, accuracy: 0.5964
epoch 110 summary: train_cos_loss : 0.002408, train_cro_loss : 2.8766, train_tot_loss : 0.0028, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7529, accuracy: 0.5986
epoch 111 summary: train_cos_loss : 0.002509, train_cro_loss : 2.8766, train_tot_loss : 0.0029, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7509, accuracy: 0.5991
epoch 112 summary: train_cos_loss : 0.002429, train_cro_loss : 2.8723, train_tot_loss : 0.0029, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7537, accuracy: 0.5984
epoch 113 summary: train_cos_loss : 0.002445, train_cro_loss : 2.8732, train_tot_loss : 0.0029, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7438, accuracy: 0.5996
