数据集总长度：1115394
Before CTE Training: train eu loss: 1.0466995239257812, eval eu loss: 1.4524140357971191
Before CTE Training: train eu acc: 0.642578125, eval eu acc: 0.5721435546875
epoch   0 summary: train_cos_loss : 0.030153, train_cro_loss : 4.2759, train_tot_loss : 0.0308, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 4.1882, accuracy: 0.0391
epoch  24 summary: train_cos_loss : 0.019193, train_cro_loss : 2.9918, train_tot_loss : 0.0196, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.9549, accuracy: 0.4941
epoch  25 summary: train_cos_loss : 0.018659, train_cro_loss : 2.9534, train_tot_loss : 0.0191, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.9345, accuracy: 0.4980
epoch  26 summary: train_cos_loss : 0.017273, train_cro_loss : 2.9331, train_tot_loss : 0.0177, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.9250, accuracy: 0.5000
epoch  27 summary: train_cos_loss : 0.018127, train_cro_loss : 2.9242, train_tot_loss : 0.0186, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.9207, accuracy: 0.4961
epoch  28 summary: train_cos_loss : 0.018133, train_cro_loss : 2.9197, train_tot_loss : 0.0186, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.9008, accuracy: 0.4961
epoch  29 summary: train_cos_loss : 0.016914, train_cro_loss : 2.8992, train_tot_loss : 0.0173, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.8727, accuracy: 0.5039
epoch  30 summary: train_cos_loss : 0.016974, train_cro_loss : 2.8714, train_tot_loss : 0.0174, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.8496, accuracy: 0.5078
epoch  31 summary: train_cos_loss : 0.015349, train_cro_loss : 2.8489, train_tot_loss : 0.0158, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.8436, accuracy: 0.5098
epoch  32 summary: train_cos_loss : 0.014747, train_cro_loss : 2.8411, train_tot_loss : 0.0152, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.8066, accuracy: 0.5117
epoch  33 summary: train_cos_loss : 0.014176, train_cro_loss : 2.8057, train_tot_loss : 0.0146, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.8132, accuracy: 0.4980
epoch  34 summary: train_cos_loss : 0.016383, train_cro_loss : 2.8126, train_tot_loss : 0.0168, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.8047, accuracy: 0.4980
epoch  35 summary: train_cos_loss : 0.013752, train_cro_loss : 2.8040, train_tot_loss : 0.0142, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7939, accuracy: 0.4922
epoch  36 summary: train_cos_loss : 0.013807, train_cro_loss : 2.7932, train_tot_loss : 0.0142, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7832, accuracy: 0.4922
epoch  37 summary: train_cos_loss : 0.014513, train_cro_loss : 2.7819, train_tot_loss : 0.0149, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7612, accuracy: 0.4805
epoch  38 summary: train_cos_loss : 0.012457, train_cro_loss : 2.7602, train_tot_loss : 0.0129, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7471, accuracy: 0.4727
epoch  39 summary: train_cos_loss : 0.012299, train_cro_loss : 2.7460, train_tot_loss : 0.0127, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7296, accuracy: 0.4824
epoch  40 summary: train_cos_loss : 0.011815, train_cro_loss : 2.7295, train_tot_loss : 0.0122, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7307, accuracy: 0.4766
epoch  41 summary: train_cos_loss : 0.012037, train_cro_loss : 2.7298, train_tot_loss : 0.0124, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7187, accuracy: 0.4805
epoch  42 summary: train_cos_loss : 0.011627, train_cro_loss : 2.7175, train_tot_loss : 0.0120, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6992, accuracy: 0.4824
epoch  43 summary: train_cos_loss : 0.010379, train_cro_loss : 2.6980, train_tot_loss : 0.0108, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6789, accuracy: 0.4824
epoch  44 summary: train_cos_loss : 0.011371, train_cro_loss : 2.6771, train_tot_loss : 0.0118, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6514, accuracy: 0.4902
epoch  45 summary: train_cos_loss : 0.011195, train_cro_loss : 2.6497, train_tot_loss : 0.0116, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6254, accuracy: 0.4961
epoch  46 summary: train_cos_loss : 0.011502, train_cro_loss : 2.6258, train_tot_loss : 0.0119, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6349, accuracy: 0.4883
epoch  47 summary: train_cos_loss : 0.010425, train_cro_loss : 2.6330, train_tot_loss : 0.0108, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6415, accuracy: 0.4922
epoch  48 summary: train_cos_loss : 0.010528, train_cro_loss : 2.6413, train_tot_loss : 0.0109, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6393, accuracy: 0.4961
epoch  49 summary: train_cos_loss : 0.010576, train_cro_loss : 2.6380, train_tot_loss : 0.0110, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6195, accuracy: 0.4961
epoch  50 summary: train_cos_loss : 0.010053, train_cro_loss : 2.6187, train_tot_loss : 0.0104, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6072, accuracy: 0.4902
epoch  51 summary: train_cos_loss : 0.009511, train_cro_loss : 2.6069, train_tot_loss : 0.0099, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6027, accuracy: 0.4824
epoch  52 summary: train_cos_loss : 0.009010, train_cro_loss : 2.6029, train_tot_loss : 0.0094, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6053, accuracy: 0.4844
epoch  53 summary: train_cos_loss : 0.008531, train_cro_loss : 2.6049, train_tot_loss : 0.0089, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5990, accuracy: 0.4844
epoch  54 summary: train_cos_loss : 0.008080, train_cro_loss : 2.5991, train_tot_loss : 0.0085, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6012, accuracy: 0.4844
epoch  55 summary: train_cos_loss : 0.007671, train_cro_loss : 2.6005, train_tot_loss : 0.0081, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5913, accuracy: 0.4863
epoch  56 summary: train_cos_loss : 0.007185, train_cro_loss : 2.5912, train_tot_loss : 0.0076, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5901, accuracy: 0.4863
epoch  57 summary: train_cos_loss : 0.006819, train_cro_loss : 2.5892, train_tot_loss : 0.0072, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5766, accuracy: 0.4941
epoch  58 summary: train_cos_loss : 0.006396, train_cro_loss : 2.5758, train_tot_loss : 0.0068, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5655, accuracy: 0.5000
epoch  59 summary: train_cos_loss : 0.006037, train_cro_loss : 2.5640, train_tot_loss : 0.0064, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5424, accuracy: 0.5000
epoch  60 summary: train_cos_loss : 0.005697, train_cro_loss : 2.5414, train_tot_loss : 0.0061, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5266, accuracy: 0.4961
epoch  61 summary: train_cos_loss : 0.005423, train_cro_loss : 2.5254, train_tot_loss : 0.0058, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5144, accuracy: 0.5039
epoch  62 summary: train_cos_loss : 0.005169, train_cro_loss : 2.5132, train_tot_loss : 0.0055, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.4921, accuracy: 0.5039
epoch  63 summary: train_cos_loss : 0.004886, train_cro_loss : 2.4909, train_tot_loss : 0.0053, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.4727, accuracy: 0.5078
epoch  64 summary: train_cos_loss : 0.004589, train_cro_loss : 2.4715, train_tot_loss : 0.0050, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.4525, accuracy: 0.5117
epoch  65 summary: train_cos_loss : 0.004357, train_cro_loss : 2.4513, train_tot_loss : 0.0047, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.4334, accuracy: 0.5156
epoch  66 summary: train_cos_loss : 0.004138, train_cro_loss : 2.4322, train_tot_loss : 0.0045, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.4148, accuracy: 0.5156
epoch  67 summary: train_cos_loss : 0.003919, train_cro_loss : 2.4132, train_tot_loss : 0.0043, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3893, accuracy: 0.5176
epoch  68 summary: train_cos_loss : 0.003672, train_cro_loss : 2.3884, train_tot_loss : 0.0040, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3754, accuracy: 0.5215
epoch  69 summary: train_cos_loss : 0.003445, train_cro_loss : 2.3737, train_tot_loss : 0.0038, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3477, accuracy: 0.5273
epoch  70 summary: train_cos_loss : 0.003207, train_cro_loss : 2.3466, train_tot_loss : 0.0036, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3294, accuracy: 0.5254
epoch  71 summary: train_cos_loss : 0.003065, train_cro_loss : 2.3279, train_tot_loss : 0.0034, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3072, accuracy: 0.5293
epoch  72 summary: train_cos_loss : 0.002898, train_cro_loss : 2.3060, train_tot_loss : 0.0032, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2901, accuracy: 0.5332
epoch  73 summary: train_cos_loss : 0.002772, train_cro_loss : 2.2891, train_tot_loss : 0.0031, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2752, accuracy: 0.5391
epoch  74 summary: train_cos_loss : 0.002631, train_cro_loss : 2.2741, train_tot_loss : 0.0030, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2585, accuracy: 0.5391
epoch  75 summary: train_cos_loss : 0.002468, train_cro_loss : 2.2575, train_tot_loss : 0.0028, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2426, accuracy: 0.5430
epoch  76 summary: train_cos_loss : 0.002349, train_cro_loss : 2.2415, train_tot_loss : 0.0027, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2243, accuracy: 0.5488
epoch  77 summary: train_cos_loss : 0.002257, train_cro_loss : 2.2233, train_tot_loss : 0.0026, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2096, accuracy: 0.5547
epoch  78 summary: train_cos_loss : 0.002140, train_cro_loss : 2.2083, train_tot_loss : 0.0025, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1880, accuracy: 0.5586
epoch  79 summary: train_cos_loss : 0.002025, train_cro_loss : 2.1867, train_tot_loss : 0.0024, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1672, accuracy: 0.5645
epoch  80 summary: train_cos_loss : 0.001936, train_cro_loss : 2.1662, train_tot_loss : 0.0023, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1522, accuracy: 0.5664
epoch  81 summary: train_cos_loss : 0.001846, train_cro_loss : 2.1514, train_tot_loss : 0.0022, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1399, accuracy: 0.5645
epoch  82 summary: train_cos_loss : 0.001752, train_cro_loss : 2.1389, train_tot_loss : 0.0021, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1285, accuracy: 0.5664
epoch  83 summary: train_cos_loss : 0.001674, train_cro_loss : 2.1275, train_tot_loss : 0.0020, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1129, accuracy: 0.5703
epoch  84 summary: train_cos_loss : 0.001621, train_cro_loss : 2.1116, train_tot_loss : 0.0019, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0936, accuracy: 0.5723
epoch  85 summary: train_cos_loss : 0.001568, train_cro_loss : 2.0920, train_tot_loss : 0.0019, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0688, accuracy: 0.5742
epoch  86 summary: train_cos_loss : 0.001507, train_cro_loss : 2.0681, train_tot_loss : 0.0018, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0577, accuracy: 0.5781
epoch  87 summary: train_cos_loss : 0.001465, train_cro_loss : 2.0568, train_tot_loss : 0.0018, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0437, accuracy: 0.5859
epoch  88 summary: train_cos_loss : 0.001421, train_cro_loss : 2.0431, train_tot_loss : 0.0017, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0332, accuracy: 0.5879
epoch  89 summary: train_cos_loss : 0.001388, train_cro_loss : 2.0323, train_tot_loss : 0.0017, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0195, accuracy: 0.5918
epoch  90 summary: train_cos_loss : 0.001353, train_cro_loss : 2.0189, train_tot_loss : 0.0017, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0101, accuracy: 0.5918
epoch  91 summary: train_cos_loss : 0.001317, train_cro_loss : 2.0094, train_tot_loss : 0.0016, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9990, accuracy: 0.5918
epoch  92 summary: train_cos_loss : 0.001285, train_cro_loss : 1.9979, train_tot_loss : 0.0016, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9813, accuracy: 0.5957
epoch  93 summary: train_cos_loss : 0.001244, train_cro_loss : 1.9802, train_tot_loss : 0.0015, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9632, accuracy: 0.5996
epoch  94 summary: train_cos_loss : 0.001212, train_cro_loss : 1.9626, train_tot_loss : 0.0015, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9541, accuracy: 0.6055
epoch  95 summary: train_cos_loss : 0.001180, train_cro_loss : 1.9535, train_tot_loss : 0.0015, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9445, accuracy: 0.6055
epoch  96 summary: train_cos_loss : 0.001145, train_cro_loss : 1.9435, train_tot_loss : 0.0014, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9282, accuracy: 0.6113
epoch  97 summary: train_cos_loss : 0.001124, train_cro_loss : 1.9270, train_tot_loss : 0.0014, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9102, accuracy: 0.6133
epoch  98 summary: train_cos_loss : 0.001108, train_cro_loss : 1.9093, train_tot_loss : 0.0014, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8951, accuracy: 0.6191
epoch  99 summary: train_cos_loss : 0.001083, train_cro_loss : 1.8943, train_tot_loss : 0.0014, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8820, accuracy: 0.6191
epoch 100 summary: train_cos_loss : 0.001153, train_cro_loss : 1.8811, train_tot_loss : 0.0014, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8664, accuracy: 0.6191
epoch 101 summary: train_cos_loss : 0.001135, train_cro_loss : 1.8654, train_tot_loss : 0.0014, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8515, accuracy: 0.6270
epoch 102 summary: train_cos_loss : 0.001112, train_cro_loss : 1.8505, train_tot_loss : 0.0014, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8378, accuracy: 0.6309
epoch 103 summary: train_cos_loss : 0.001094, train_cro_loss : 1.8372, train_tot_loss : 0.0014, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8278, accuracy: 0.6309
epoch 104 summary: train_cos_loss : 0.001070, train_cro_loss : 1.8271, train_tot_loss : 0.0013, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8171, accuracy: 0.6289
epoch 105 summary: train_cos_loss : 0.001052, train_cro_loss : 1.8162, train_tot_loss : 0.0013, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8019, accuracy: 0.6309
epoch 106 summary: train_cos_loss : 0.001037, train_cro_loss : 1.8018, train_tot_loss : 0.0013, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8009, accuracy: 0.6348
epoch 107 summary: train_cos_loss : 0.001010, train_cro_loss : 1.8002, train_tot_loss : 0.0013, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7891, accuracy: 0.6367
epoch 108 summary: train_cos_loss : 0.000995, train_cro_loss : 1.7886, train_tot_loss : 0.0013, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7808, accuracy: 0.6367
epoch 109 summary: train_cos_loss : 0.000980, train_cro_loss : 1.7800, train_tot_loss : 0.0012, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7673, accuracy: 0.6406
epoch 110 summary: train_cos_loss : 0.000964, train_cro_loss : 1.7671, train_tot_loss : 0.0012, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7639, accuracy: 0.6406
epoch 111 summary: train_cos_loss : 0.000950, train_cro_loss : 1.7633, train_tot_loss : 0.0012, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7550, accuracy: 0.6445
epoch 112 summary: train_cos_loss : 0.000935, train_cro_loss : 1.7546, train_tot_loss : 0.0012, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7490, accuracy: 0.6484
epoch 113 summary: train_cos_loss : 0.000925, train_cro_loss : 1.7483, train_tot_loss : 0.0012, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7380, accuracy: 0.6504
