数据集总长度：1115394
Before CTE Training: train eu loss: 1.1262810230255127, eval eu loss: 1.4524140357971191
Before CTE Training: train eu acc: 0.64453125, eval eu acc: 0.5721435546875
epoch   0 summary: train_cos_loss : 0.027951, train_cro_loss : 4.1697, train_tot_loss : 0.0286, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 4.0893, accuracy: 0.0901
epoch  14 summary: train_cos_loss : 0.018385, train_cro_loss : 3.9179, train_tot_loss : 0.0190, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3895, accuracy: 0.5520
epoch  15 summary: train_cos_loss : 0.017410, train_cro_loss : 3.9120, train_tot_loss : 0.0180, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3562, accuracy: 0.5564
epoch  16 summary: train_cos_loss : 0.017844, train_cro_loss : 3.9022, train_tot_loss : 0.0184, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3252, accuracy: 0.5518
epoch  17 summary: train_cos_loss : 0.015743, train_cro_loss : 3.8931, train_tot_loss : 0.0163, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2948, accuracy: 0.5566
epoch  18 summary: train_cos_loss : 0.014635, train_cro_loss : 3.8836, train_tot_loss : 0.0152, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2801, accuracy: 0.5525
epoch  19 summary: train_cos_loss : 0.013149, train_cro_loss : 3.8773, train_tot_loss : 0.0137, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2722, accuracy: 0.5469
epoch  20 summary: train_cos_loss : 0.013299, train_cro_loss : 3.8704, train_tot_loss : 0.0139, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2493, accuracy: 0.5476
epoch  21 summary: train_cos_loss : 0.012403, train_cro_loss : 3.8625, train_tot_loss : 0.0130, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2403, accuracy: 0.5449
epoch  22 summary: train_cos_loss : 0.011922, train_cro_loss : 3.8558, train_tot_loss : 0.0125, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2354, accuracy: 0.5435
epoch  23 summary: train_cos_loss : 0.010988, train_cro_loss : 3.8485, train_tot_loss : 0.0116, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2353, accuracy: 0.5386
epoch  24 summary: train_cos_loss : 0.011028, train_cro_loss : 3.8423, train_tot_loss : 0.0116, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2164, accuracy: 0.5374
epoch  25 summary: train_cos_loss : 0.010157, train_cro_loss : 3.8335, train_tot_loss : 0.0107, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1853, accuracy: 0.5408
epoch  26 summary: train_cos_loss : 0.009759, train_cro_loss : 3.8250, train_tot_loss : 0.0103, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1640, accuracy: 0.5427
epoch  27 summary: train_cos_loss : 0.010074, train_cro_loss : 3.8164, train_tot_loss : 0.0106, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1368, accuracy: 0.5471
epoch  28 summary: train_cos_loss : 0.008520, train_cro_loss : 3.8090, train_tot_loss : 0.0091, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1270, accuracy: 0.5459
epoch  29 summary: train_cos_loss : 0.008141, train_cro_loss : 3.8014, train_tot_loss : 0.0087, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.1036, accuracy: 0.5476
epoch  30 summary: train_cos_loss : 0.008690, train_cro_loss : 3.7948, train_tot_loss : 0.0093, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0879, accuracy: 0.5481
epoch  31 summary: train_cos_loss : 0.007556, train_cro_loss : 3.7875, train_tot_loss : 0.0081, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0658, accuracy: 0.5488
epoch  32 summary: train_cos_loss : 0.008095, train_cro_loss : 3.7794, train_tot_loss : 0.0087, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0517, accuracy: 0.5476
epoch  33 summary: train_cos_loss : 0.007820, train_cro_loss : 3.7727, train_tot_loss : 0.0084, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0344, accuracy: 0.5498
epoch  34 summary: train_cos_loss : 0.007366, train_cro_loss : 3.7646, train_tot_loss : 0.0079, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.0052, accuracy: 0.5535
epoch  35 summary: train_cos_loss : 0.007106, train_cro_loss : 3.7564, train_tot_loss : 0.0077, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9889, accuracy: 0.5593
epoch  36 summary: train_cos_loss : 0.006658, train_cro_loss : 3.7498, train_tot_loss : 0.0072, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9715, accuracy: 0.5635
epoch  37 summary: train_cos_loss : 0.006776, train_cro_loss : 3.7435, train_tot_loss : 0.0073, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9573, accuracy: 0.5642
epoch  38 summary: train_cos_loss : 0.006240, train_cro_loss : 3.7368, train_tot_loss : 0.0068, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9400, accuracy: 0.5715
epoch  39 summary: train_cos_loss : 0.006566, train_cro_loss : 3.7312, train_tot_loss : 0.0071, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9294, accuracy: 0.5686
epoch  40 summary: train_cos_loss : 0.006333, train_cro_loss : 3.7269, train_tot_loss : 0.0069, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9140, accuracy: 0.5662
epoch  41 summary: train_cos_loss : 0.006065, train_cro_loss : 3.7212, train_tot_loss : 0.0066, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.9081, accuracy: 0.5674
epoch  42 summary: train_cos_loss : 0.005924, train_cro_loss : 3.7149, train_tot_loss : 0.0065, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8999, accuracy: 0.5676
epoch  43 summary: train_cos_loss : 0.006030, train_cro_loss : 3.7093, train_tot_loss : 0.0066, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8832, accuracy: 0.5701
epoch  44 summary: train_cos_loss : 0.005636, train_cro_loss : 3.7039, train_tot_loss : 0.0062, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8742, accuracy: 0.5706
epoch  45 summary: train_cos_loss : 0.005753, train_cro_loss : 3.6979, train_tot_loss : 0.0063, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8559, accuracy: 0.5752
epoch  46 summary: train_cos_loss : 0.005678, train_cro_loss : 3.6916, train_tot_loss : 0.0062, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8437, accuracy: 0.5764
epoch  47 summary: train_cos_loss : 0.005490, train_cro_loss : 3.6851, train_tot_loss : 0.0060, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8284, accuracy: 0.5811
epoch  48 summary: train_cos_loss : 0.005542, train_cro_loss : 3.6784, train_tot_loss : 0.0061, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.8101, accuracy: 0.5820
epoch  49 summary: train_cos_loss : 0.005589, train_cro_loss : 3.6715, train_tot_loss : 0.0061, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7981, accuracy: 0.5854
epoch  50 summary: train_cos_loss : 0.005364, train_cro_loss : 3.6636, train_tot_loss : 0.0059, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7997, accuracy: 0.5845
epoch  51 summary: train_cos_loss : 0.004709, train_cro_loss : 3.6540, train_tot_loss : 0.0053, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7931, accuracy: 0.5808
epoch  52 summary: train_cos_loss : 0.004227, train_cro_loss : 3.6434, train_tot_loss : 0.0048, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7857, accuracy: 0.5786
epoch  53 summary: train_cos_loss : 0.003750, train_cro_loss : 3.6336, train_tot_loss : 0.0043, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7677, accuracy: 0.5774
epoch  54 summary: train_cos_loss : 0.003385, train_cro_loss : 3.6225, train_tot_loss : 0.0039, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7459, accuracy: 0.5776
epoch  55 summary: train_cos_loss : 0.003079, train_cro_loss : 3.6106, train_tot_loss : 0.0036, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7234, accuracy: 0.5867
epoch  56 summary: train_cos_loss : 0.002825, train_cro_loss : 3.6012, train_tot_loss : 0.0034, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.7035, accuracy: 0.5881
epoch  57 summary: train_cos_loss : 0.002592, train_cro_loss : 3.5900, train_tot_loss : 0.0031, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.6810, accuracy: 0.5903
epoch  58 summary: train_cos_loss : 0.002407, train_cro_loss : 3.5787, train_tot_loss : 0.0029, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.6547, accuracy: 0.5979
epoch  59 summary: train_cos_loss : 0.002258, train_cro_loss : 3.5678, train_tot_loss : 0.0028, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.6305, accuracy: 0.6047
epoch  60 summary: train_cos_loss : 0.002348, train_cro_loss : 3.5586, train_tot_loss : 0.0029, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.6000, accuracy: 0.6111
epoch  61 summary: train_cos_loss : 0.002226, train_cro_loss : 3.5492, train_tot_loss : 0.0028, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.5751, accuracy: 0.6135
epoch  62 summary: train_cos_loss : 0.002105, train_cro_loss : 3.5399, train_tot_loss : 0.0026, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.5494, accuracy: 0.6196
epoch  63 summary: train_cos_loss : 0.001993, train_cro_loss : 3.5303, train_tot_loss : 0.0025, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.5298, accuracy: 0.6218
epoch  64 summary: train_cos_loss : 0.001887, train_cro_loss : 3.5202, train_tot_loss : 0.0024, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.5101, accuracy: 0.6238
epoch  65 summary: train_cos_loss : 0.001810, train_cro_loss : 3.5106, train_tot_loss : 0.0023, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.4866, accuracy: 0.6296
epoch  66 summary: train_cos_loss : 0.001737, train_cro_loss : 3.5011, train_tot_loss : 0.0023, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.4576, accuracy: 0.6379
epoch  67 summary: train_cos_loss : 0.001673, train_cro_loss : 3.4919, train_tot_loss : 0.0022, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.4398, accuracy: 0.6421
epoch  68 summary: train_cos_loss : 0.001611, train_cro_loss : 3.4839, train_tot_loss : 0.0021, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.4170, accuracy: 0.6482
epoch  69 summary: train_cos_loss : 0.001557, train_cro_loss : 3.4753, train_tot_loss : 0.0021, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.3970, accuracy: 0.6528
epoch  70 summary: train_cos_loss : 0.001509, train_cro_loss : 3.4673, train_tot_loss : 0.0020, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.3779, accuracy: 0.6523
epoch  71 summary: train_cos_loss : 0.001465, train_cro_loss : 3.4597, train_tot_loss : 0.0020, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.3626, accuracy: 0.6567
epoch  72 summary: train_cos_loss : 0.001422, train_cro_loss : 3.4519, train_tot_loss : 0.0019, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.3408, accuracy: 0.6604
epoch  73 summary: train_cos_loss : 0.001391, train_cro_loss : 3.4446, train_tot_loss : 0.0019, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.3284, accuracy: 0.6643
epoch  74 summary: train_cos_loss : 0.001359, train_cro_loss : 3.4381, train_tot_loss : 0.0019, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.3130, accuracy: 0.6704
epoch  75 summary: train_cos_loss : 0.001330, train_cro_loss : 3.4315, train_tot_loss : 0.0018, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.2982, accuracy: 0.6760
epoch  76 summary: train_cos_loss : 0.001302, train_cro_loss : 3.4248, train_tot_loss : 0.0018, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.2822, accuracy: 0.6804
epoch  77 summary: train_cos_loss : 0.001278, train_cro_loss : 3.4186, train_tot_loss : 0.0018, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.2664, accuracy: 0.6838
epoch  78 summary: train_cos_loss : 0.001255, train_cro_loss : 3.4121, train_tot_loss : 0.0018, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.2534, accuracy: 0.6863
epoch  79 summary: train_cos_loss : 0.001232, train_cro_loss : 3.4062, train_tot_loss : 0.0017, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.2396, accuracy: 0.6880
epoch  80 summary: train_cos_loss : 0.001212, train_cro_loss : 3.4011, train_tot_loss : 0.0017, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.2275, accuracy: 0.6902
epoch  81 summary: train_cos_loss : 0.001193, train_cro_loss : 3.3960, train_tot_loss : 0.0017, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.2139, accuracy: 0.6919
epoch  82 summary: train_cos_loss : 0.001172, train_cro_loss : 3.3910, train_tot_loss : 0.0017, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.2042, accuracy: 0.6958
epoch  83 summary: train_cos_loss : 0.001157, train_cro_loss : 3.3870, train_tot_loss : 0.0017, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1936, accuracy: 0.6980
epoch  84 summary: train_cos_loss : 0.001143, train_cro_loss : 3.3822, train_tot_loss : 0.0017, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1842, accuracy: 0.6982
epoch  85 summary: train_cos_loss : 0.001127, train_cro_loss : 3.3782, train_tot_loss : 0.0016, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1754, accuracy: 0.7017
epoch  86 summary: train_cos_loss : 0.001114, train_cro_loss : 3.3739, train_tot_loss : 0.0016, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1649, accuracy: 0.7058
epoch  87 summary: train_cos_loss : 0.001099, train_cro_loss : 3.3700, train_tot_loss : 0.0016, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1545, accuracy: 0.7097
epoch  88 summary: train_cos_loss : 0.001089, train_cro_loss : 3.3660, train_tot_loss : 0.0016, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1443, accuracy: 0.7131
epoch  89 summary: train_cos_loss : 0.001077, train_cro_loss : 3.3621, train_tot_loss : 0.0016, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1381, accuracy: 0.7134
epoch  90 summary: train_cos_loss : 0.001280, train_cro_loss : 3.3616, train_tot_loss : 0.0018, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1299, accuracy: 0.7156
epoch  91 summary: train_cos_loss : 0.001250, train_cro_loss : 3.3630, train_tot_loss : 0.0018, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1247, accuracy: 0.7156
epoch  92 summary: train_cos_loss : 0.001221, train_cro_loss : 3.3613, train_tot_loss : 0.0017, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1200, accuracy: 0.7156
epoch  93 summary: train_cos_loss : 0.001196, train_cro_loss : 3.3590, train_tot_loss : 0.0017, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1146, accuracy: 0.7158
epoch  94 summary: train_cos_loss : 0.001171, train_cro_loss : 3.3563, train_tot_loss : 0.0017, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1081, accuracy: 0.7161
epoch  95 summary: train_cos_loss : 0.001148, train_cro_loss : 3.3538, train_tot_loss : 0.0017, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.1031, accuracy: 0.7195
epoch  96 summary: train_cos_loss : 0.001128, train_cro_loss : 3.3514, train_tot_loss : 0.0016, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0999, accuracy: 0.7195
epoch  97 summary: train_cos_loss : 0.001111, train_cro_loss : 3.3488, train_tot_loss : 0.0016, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0977, accuracy: 0.7197
epoch  98 summary: train_cos_loss : 0.001093, train_cro_loss : 3.3461, train_tot_loss : 0.0016, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0932, accuracy: 0.7207
epoch  99 summary: train_cos_loss : 0.001078, train_cro_loss : 3.3435, train_tot_loss : 0.0016, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0877, accuracy: 0.7202
epoch 100 summary: train_cos_loss : 0.001063, train_cro_loss : 3.3412, train_tot_loss : 0.0016, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0838, accuracy: 0.7222
epoch 101 summary: train_cos_loss : 0.001049, train_cro_loss : 3.3393, train_tot_loss : 0.0015, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0789, accuracy: 0.7241
epoch 102 summary: train_cos_loss : 0.001038, train_cro_loss : 3.3368, train_tot_loss : 0.0015, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0714, accuracy: 0.7266
epoch 103 summary: train_cos_loss : 0.001027, train_cro_loss : 3.3342, train_tot_loss : 0.0015, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0644, accuracy: 0.7280
epoch 104 summary: train_cos_loss : 0.001017, train_cro_loss : 3.3313, train_tot_loss : 0.0015, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0579, accuracy: 0.7319
epoch 105 summary: train_cos_loss : 0.001010, train_cro_loss : 3.3286, train_tot_loss : 0.0015, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0543, accuracy: 0.7336
epoch 106 summary: train_cos_loss : 0.001000, train_cro_loss : 3.3268, train_tot_loss : 0.0015, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0535, accuracy: 0.7346
epoch 107 summary: train_cos_loss : 0.000992, train_cro_loss : 3.3250, train_tot_loss : 0.0015, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0507, accuracy: 0.7354
epoch 108 summary: train_cos_loss : 0.000984, train_cro_loss : 3.3228, train_tot_loss : 0.0015, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0437, accuracy: 0.7385
epoch 109 summary: train_cos_loss : 0.000977, train_cro_loss : 3.3207, train_tot_loss : 0.0015, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0393, accuracy: 0.7407
epoch 110 summary: train_cos_loss : 0.000970, train_cro_loss : 3.3186, train_tot_loss : 0.0015, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0330, accuracy: 0.7415
epoch 111 summary: train_cos_loss : 0.000964, train_cro_loss : 3.3166, train_tot_loss : 0.0015, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0284, accuracy: 0.7422
epoch 112 summary: train_cos_loss : 0.000957, train_cro_loss : 3.3149, train_tot_loss : 0.0015, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0264, accuracy: 0.7422
epoch 113 summary: train_cos_loss : 0.000950, train_cro_loss : 3.3134, train_tot_loss : 0.0014, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 1.0227, accuracy: 0.7441
